snr,amplitude,peakFreq
9.985,1.48e-22,30.734
9.391,4.8e-22,20.963
28.88,3.2700000000000004e-21,18.502
8.224,3e-22,23.75
27.267,2.5200000000000004e-21,20.228
7.709,4.7499999999999997e-23,53.554
12.079,1.81e-22,28.898000000000003
11.161,8.229999999999999e-23,39.789
8.106,5.9e-23,1270.186
8.769,6.120000000000001e-23,43.81399999999999
7.608,1.8700000000000002e-21,18.835
7.934,1.22e-19,10.169
7.73,2.05e-22,25.048
28.701,1.5600000000000002e-21,29.948
9.265,5.74e-23,909.691
7.925,5.759999999999999e-23,44.288
48.481,1.4200000000000005e-21,24.178
7.866,2.21e-22,23.953000000000007
14.597,1.37e-22,36.625
77.995,4.76e-22,49.208
31.166,3.88e-21,18.835
12.768,8.189999999999999e-23,47.183
10.176,1.5799999999999996e-22,31.034
9.122,4.0299999999999994e-23,75.263
9.176,1.11e-22,1719.105
8.366,4.76e-23,52.581
12.829,1.01e-22,39.789
117.924,2.23e-21,29.418000000000006
37.177,1.2899999999999998e-22,269.285
9.539,2.2800000000000004e-22,30.734
9.05,3.78e-22,23.515
9.376,7.259999999999999e-23,1473.621
10.991,9.359999999999999e-23,39.789
21.769,4.5700000000000015e-22,24.648000000000003
10.628,7.050000000000002e-23,1192.246
7.826,1.97e-22,24.264
8.661,1.5799999999999996e-22,25.597
10.642,3.770000000000001e-23,142.363
8.844,2.12e-22,25.056
213.357,7.09e-22,217.741
26.073,2.780000000000001e-21,18.835
15.149,1.11e-22,39.789
8.232999999999999,1.39e-22,27.308000000000003
8.029,2.8300000000000004e-23,176.063
9.822,1.64e-22,34.59
7.926,6.72e-23,39.02
9.168,1.1400000000000002e-22,34.378
8.105,6.590000000000001e-23,39.789
15.976,1.18e-22,39.789
8.264,2.23e-22,27.308000000000003
36.755,3.280000000000001e-21,19.871
12.989,4.26e-22,27.308000000000003
2233.179,2.5499999999999995e-20,32.173
654.5169999999998,2.2800000000000002e-21,333.03
18.236,1.1200000000000001e-22,49.208
7.776,6.27e-23,38.93
11.398,6.859999999999999e-23,49.208
10.323,7.909999999999999e-23,54.374
8.917,5.0899999999999995e-23,49.208
9.224,6.099999999999998e-23,46.853
10.335,7.290000000000002e-23,39.789
12.203,1.1e-22,41.57
18.855,2.02e-19,12.06
8.086,1.26e-22,30.288
7.955,1.79e-22,28.43
10.698,1.85e-22,27.308000000000003
11.236,2.6800000000000003e-22,25.048
50.887,3.0700000000000002e-21,20.963
19.727,1.19e-22,49.208
12.165,9.139999999999999e-23,39.789
84.20700000000002,2.2500000000000002e-21,25.056
34.852,2.9600000000000004e-21,19.885
7.682,7.340000000000001e-23,1822.458
14.355,1.1200000000000001e-22,39.789
8.106,2.69e-22,22.739
9.346,3.4000000000000003e-22,22.739
17.852,1.92e-21,19.229
10.508,1.52e-22,30.288
18.669,3.72e-22,27.308000000000003
10.178,6.079999999999999e-23,1065.326
16.765,1.79e-22,32.173
7.553,5.360000000000004e-22,21.559
11.761,3.97e-22,24.264
11.389,5.5e-22,20.963
15.242,5.44e-23,115.113
7223.739,1.31e-19,26.015
1106.138,3.8000000000000005e-21,217.741
32.093,2.5000000000000002e-22,39.789
11.662,5.71e-22,21.595
40.531,3.7e-21,19.871
13.265,4.9199999999999993e-23,70.623
16.933,2.71e-22,27.886
10.248,3.48e-22,24.264
8.853,8.639999999999999e-23,1857.276
38.81800000000001,2.45e-22,49.208
8.0,5.13e-22,21.559
10.636,7.700000000000002e-23,39.789
51.12300000000001,2.0300000000000002e-21,24.178
8.224,2.03e-22,24.316
18.612,4.42e-22,25.056
8.638,7.290000000000002e-23,1535.932
62.99,2.04e-21,25.966
8.191,1.22e-22,34.59
21.463,1.63e-22,39.789
10.495,4.16e-22,23.511
9.085,4.4699999999999996e-23,68.992
8.581,3.72e-22,22.739
8.49,2.02e-20,12.137
11.556,6.940000000000001e-23,1050.42
18.37,1.37e-22,39.789
8.616,7.93e-20,10.771
37.713,3.11e-21,20.563
8.342,8.429999999999999e-23,32.173
9.162,7.18e-23,39.789
19.864,1.56e-22,39.789
14.377,1.01e-22,1349.3970000000004
47.128,3.82e-22,39.789
11.767,1.7199999999999998e-21,18.502
9.94,3.48e-22,23.511
12.649,4.2899999999999994e-23,142.363
8.051,2.15e-22,25.048
10.616,3.13e-22,22.918000000000006
21.977,7.619999999999999e-23,115.113
10.875,2.01e-22,26.89
24.043000000000006,7.929999999999999e-23,262.065
131.761,1.1700000000000001e-21,39.789
7.505,4.7999999999999993e-23,1198.978
10.829,1.4100000000000001e-22,34.59
10.536,6.359999999999999e-23,51.389
9.844,7.68e-23,39.789
11.285,9.4e-23,39.789
8.195,5.770000000000001e-23,41.57
27.076,8.919999999999997e-22,22.918000000000006
8.779,6.319999999999999e-23,39.789
23.643,7.98e-23,137.711
10.152,1.2e-22,37.495
9.622,6.059999999999999e-23,1198.978
10.465,4.37e-23,70.623
21.932,2.370000000000001e-21,20.592
31.128,2.2400000000000002e-22,39.789
8.416,3.670000000000001e-23,75.263
34.924,4.63e-22,32.173
8.507,2.49e-22,23.75
13.476,9.969999999999999e-23,39.789
8.207,2.0500000000000003e-21,11.121
11.422,2.1899999999999995e-19,10.515999999999998
7.832000000000002,4.19e-23,946.572
9.66,2.34e-22,23.75
11.112,2.3000000000000003e-22,25.056
8.715,8.67e-23,1857.276
12.095999999999998,7.769999999999999e-23,1191.555
15.496,1.46e-22,39.789
9.708,5.73e-23,49.208
7.595,1.09e-22,33.054
11.384,8.740000000000002e-23,39.789
12.752,3.09e-22,27.308000000000003
13.915,5.55e-23,432.854
27.669,4.3e-21,18.047
10.168,7.789999999999999e-23,39.789
8.346,1.68e-22,25.048
9.05,6.609999999999999e-23,39.789
7.641,1.3599999999999998e-22,31.386
11.914,7.19e-20,12.137
11.41,3.01e-22,23.75
28.09800000000001,2.6300000000000002e-21,22.918000000000006
14.239,4.970000000000001e-23,217.741
8.971,6.63e-23,39.789
10.42,1.7799999999999996e-22,30.734
7.983,2.7600000000000002e-22,22.047
9.681,6.420000000000001e-23,1119.088
8.061,5.85e-23,39.789
21.608,2.5300000000000003e-22,31.035
7.938,2.91e-22,24.264
7.806,4.1e-20,12.025
15.816,1.2500000000000001e-22,39.789
8.636000000000001,1.5100000000000001e-22,31.594
8.476,2.45e-21,11.121
20.702,1.23e-22,49.208
9.772,3.48e-22,22.513
24.904,3e-21,18.595
7.557,3.94e-22,23.511
11.949000000000002,4.45e-23,142.363
9.462,7.290000000000002e-23,1270.186
14.889,1.13e-22,39.789
21.508000000000006,1.35e-22,841.056
10.139,4.06e-22,22.513
11.82,6.98e-23,49.208
11.939,8.040000000000001e-23,49.208
7.522,1.06e-22,30.734
8.426,3.43e-23,509.36300000000006
7.636,8.54e-20,10.836
1415.964,2.46e-20,27.308000000000003
12.899,1.19e-22,1709.217
12.735,1.5100000000000002e-21,18.595
78.934,2.58e-21,22.707
9.171,8.61e-23,1709.217
11.313,2.74e-22,27.308000000000003
47.624,3.3100000000000007e-21,19.885
85.62899999999998,3e-22,333.03
10.652,7.31e-23,49.208
266.274,9.1e-22,142.363
8.035,1.56e-22,27.308000000000003
9.027,2.16e-22,25.507
9.687,5.24e-23,47.747
48.929,1.46e-21,28.898000000000003
9.275,9.709999999999999e-23,1857.276
15.302,5.629999999999999e-23,115.113
30.226,1.61e-22,747.302
8.662,3.4099999999999995e-23,88.88
18.918,9.709999999999999e-23,60.857
9.136,1.39e-22,32.11
15.759,8.079999999999998e-23,743.441
12.532,4.06e-22,24.264
9.981,3.13e-22,23.511
8.202,3.61e-22,22.739
9.79,3.33e-22,23.515
17.607,1.04e-22,49.208
10.096,1.7000000000000002e-22,30.288
9.388,4.32e-22,22.739
13.474,1.85e-21,18.502
128.08,1.1200000000000002e-21,557.632
18.739,2.0600000000000002e-21,22.513
9.786,1.02e-22,32.173
123.382,1.54e-21,37.762
31.265,1.1e-22,269.285
158.536,5.71e-22,411.865
17.669,6.110000000000001e-23,176.063
195.035,3.030000000000001e-21,29.493
38.629,1.8400000000000002e-21,22.115
27.235,9.57e-23,142.363
10.713,1.56e-22,32.268
9.85,8.059999999999999e-23,39.02
7.536,9.8e-23,35.306
8.898,2.81e-22,24.264
34.797,2.69e-22,39.789
9.357,1.92e-22,27.308000000000003
17.563,1.39e-22,39.789
13.922,4.299999999999999e-22,24.264
33.93,2.51e-22,39.789
25.933000000000003,2.5300000000000003e-22,39.789
12.408,1.1599999999999998e-22,1838.345
23.652,3.16e-22,30.734
9.416,3.98e-23,432.854
190.886,6.99e-22,115.113
51.609,3.07e-22,49.208
7.746,1.17e-22,30.734
9.158,6.489999999999999e-23,1201.612
126.536,2.33e-21,26.015
10.311,3.72e-22,23.515
10.333,9.95e-23,1743.312
33.315,3.2700000000000004e-21,20.592
7.642,8.1e-23,34.378
41.807,2.2400000000000003e-21,26.433000000000003
8.877,1.3400000000000002e-22,36.625
8.96,2.0900000000000002e-22,26.685
11.435,7.639999999999999e-23,49.208
10.811,1.1400000000000002e-22,32.173
9.25,6.870000000000001e-23,39.789
10.72,9.03e-20,10.609000000000002
15.482,3.59e-22,24.264
59.057,4.43e-22,39.789
49.985,4.28e-22,39.789
7.911,5.75e-23,39.789
10.297,8.4e-23,39.789
11.587,2.87e-22,25.056
9.461,8.13e-22,22.006
30.513,1.15e-22,411.865
7.877000000000002,1.33e-22,27.308000000000003
18.306,1.3800000000000001e-22,39.789
34.016,3.33e-21,19.519
10.664,9.269999999999999e-23,1607.6
8.961,2.99e-22,24.264
8.766,1.11e-22,31.809
8.096,6.76e-23,39.789
10.875,2.0900000000000002e-22,27.308000000000003
158.265,1.8e-21,32.173
38.227,1.3300000000000001e-21,22.513
35.872,1.45e-22,93.079
14.389,8.969999999999999e-23,49.208
7.853,7.7200000000000015e-22,21.264
8.93,3.75e-22,23.511
20.478,1.49e-22,39.789
9.568,6.2e-22,20.592
14.977,8.709999999999999e-23,49.208
10.999,7.899999999999998e-23,49.208
13.406,3.55e-22,26.685
8.116,6.18e-23,39.789
7.762,5.75e-23,50.056
17.523,6.779999999999999e-23,115.113
14.748,2.72e-22,27.308000000000003
10.121,3.16e-22,24.264
107.623,1.08e-21,40.555
7.5139999999999985,1.08e-22,30.734
10.168,9.859999999999999e-23,1857.276
10.38,9.489999999999999e-23,42.534
28.538,2.23e-22,39.789
10.742,3.96e-22,23.75
13.431,1.4000000000000002e-22,32.173
27.229,2.7e-21,18.835
24.033,8.589999999999999e-23,333.03
19.887,4.93e-22,24.264
20.994,1.56e-22,1349.3970000000004
11.102,1.2800000000000001e-22,35.306
11.993,1.13e-22,1743.312
21.617,1.64e-22,39.789
7.971,4.89e-23,1050.42
8.914,5.75e-23,1198.978
371.645,2.7200000000000002e-21,38.423
30.932,2.590000000000001e-21,20.228
18.229,3.340000000000001e-21,18.835
12.263,3.51e-22,24.264
10.456,1.1400000000000002e-22,34.59
21.292,8.1e-23,99.429
414.555,8.5e-21,26.015
9.231,3.66e-22,23.511
8.557,9.28e-23,46.413
8.067,1.19e-22,30.734
20.489,1.6000000000000002e-22,1473.621
11.888,3.27e-22,25.048
7.529,1.27e-22,27.308000000000003
8.248,2.26e-22,24.264
8.979,2.78e-22,24.264
7.659,4.63e-22,23.29
10.601,9.969999999999999e-23,41.57
8.275,3.64e-21,11.121
9.571,3.45e-23,333.03
7.925,7.639999999999999e-23,1822.458
26.852,2.02e-22,39.789
7.606,1.39e-22,29.948
26.315,2.16e-22,39.789
8.149,6.27e-23,39.02
8.328,5.1299999999999997e-23,46.413
11.828,9.6e-23,39.789
7.545,3.850000000000001e-22,22.854
9.609,7.690000000000001e-23,57.055
12.123,2.01e-22,30.734
7.559,1.53e-22,26.685
8.026,1.02e-20,12.435
17.59,1.8000000000000001e-22,1923.649
20.335,4.95e-22,24.613000000000003
9.272,6.37e-23,47.183
8.152999999999999,1.9e-22,27.308000000000003
11.281,1.01e-22,1709.217
8.915,3.03e-22,23.511
2981.031,1.15e-20,411.865
10.435,2.23e-22,25.966
9.097,7.220000000000002e-23,38.93
12.045,4.98e-22,23.515
16.274,3.0500000000000007e-22,26.085
10.242,1.08e-22,32.173
1058.89,1.87e-20,26.015
10.186,1.7000000000000002e-22,26.433000000000003
7.766,2.83e-22,23.511
86.699,1.3600000000000001e-21,36.439
8.533,2.85e-22,22.918000000000006
8.605,2.51e-22,24.264
9.509,6.24e-23,1192.246
1006.477,8.64e-21,39.789
16.055,5.869999999999999e-23,333.03
8.198,2.3000000000000003e-22,23.331
9.09,9.229999999999999e-23,37.495
12.62,7.74e-23,49.208
22.972,2.67e-21,18.835
7.65,2.45e-21,11.121
15.47,1.5400000000000001e-22,1822.458
7.853,1.69e-22,24.178
8.878,6.870000000000001e-23,39.789
12.800999999999998,7.969999999999999e-23,50.268
20.042,1.45e-22,39.789
8.77,4.2e-22,24.264
7.8679999999999986,1.52e-22,27.308000000000003
9.797,1.9e-22,25.966
11.123,4.2499999999999997e-20,12.497
7.994,6.37e-23,41.57
9.371,2.02e-22,26.685
9.907,8.48e-23,1636.34
10.905,1.4000000000000002e-22,34.378
8.975,1.47e-22,30.288
22.197,1.44e-22,49.208
9.637,1.07e-22,32.173
14.701,1.39e-22,38.93
19.347,2.62e-22,37.095
67.887,9.37e-22,35.162
27.971,2.04e-22,39.789
47.416,1.4200000000000005e-21,25.146
11.597,4.08e-23,217.741
10.052,1.2300000000000002e-21,20.592
20.976,3.2100000000000004e-21,18.595
428.254,1.4400000000000001e-21,269.285
14.354,1.33e-22,39.789
13.375,4.5599999999999994e-23,115.113
21.735,3.2100000000000004e-21,19.519
182.401,6.64e-22,411.865
11.938,1.18e-22,1838.345
7.625,8.189999999999999e-23,32.173
9.281,5.94e-23,49.208
64.277,2.13e-22,142.363
12.215,3.95e-22,25.048
7.937,8.119999999999999e-23,36.625
17.549,1.3599999999999998e-22,39.789
13.842,1.08e-22,39.789
8.869,2.08e-22,27.09
17.406,1.91e-21,18.835
9.722,1.3400000000000002e-21,18.742
7.84,8.690000000000001e-23,36.625
11.201,1.02e-22,39.789
13.364,8.419999999999999e-23,1191.555
7.534,5.889999999999999e-23,39.02
8.047,1.55e-22,26.433000000000003
15.277,1.23e-22,39.789
193.046,1.7199999999999998e-21,39.789
7.928,1.08e-22,34.59
8.779,4.95e-22,22.068
9.083,4.5100000000000005e-22,24.264
212.961,3.770000000000002e-19,12.481
58.674,1.2099999999999997e-21,29.418000000000006
11.845,4.96e-22,22.739
8.302,6.409999999999999e-23,39.789
8.771,3.0500000000000007e-22,23.515
71.411,1.6800000000000004e-21,29.948
7.7570000000000014,4.83e-23,49.208
10.159,4.549999999999998e-22,26.909
22.958,1.82e-22,39.789
9.889,1.56e-22,31.035
9.309,4.14e-21,11.121
7.846,5.909999999999999e-23,39.789
9.612,6.85e-23,41.57
13.305,1.32e-22,1633.963
11.83,2.11e-22,27.886
11.245,3.56e-22,24.178
13.159,1.1200000000000001e-22,1038.311
15.895,1.7700000000000003e-21,19.174
12.026,2.74e-22,24.178
11.616,4.4099999999999993e-23,70.623
89.964,2.9100000000000002e-21,25.268
15.261,1.2100000000000002e-22,39.789
7.771,8.079999999999998e-23,1978.692
15.738,1.7099999999999996e-22,56.06399999999999
11.684,2.2800000000000004e-22,30.734
7.588999999999999,5.0799999999999994e-23,43.81399999999999
7.664,4.020000000000001e-23,50.268
28.632,1.6700000000000001e-22,49.208
17.212,3.93e-20,11.715
8.133,5.869999999999999e-23,39.789
18.865,2.26e-22,32.173
8.942,8.819999999999999e-23,1857.276
14.77,1.13e-22,39.02
8.937000000000003,8.28e-22,19.519
7.739,6.85e-23,34.378
7.872000000000001,3.3700000000000004e-21,11.121
12.217,4.59e-22,24.264
11.758,1.96e-22,30.734
13.126,1.04e-22,39.789
35.144,1.78e-21,24.178
1728.7820000000004,6.320000000000001e-21,142.363
11.181,1.49e-22,34.541
11.832,7.729999999999998e-23,47.124
28.65,1.98e-21,25.056
14.996,4.4800000000000005e-22,23.734
11.312,1.01e-22,39.789
7.541,8.049999999999999e-23,32.173
7.784,1.19e-19,10.322
75.532,3.9e-21,20.773000000000003
11.82,4.879999999999999e-22,25.048
40.789,3.090000000000001e-21,22.918000000000006
12.698,9.16e-23,39.789
31.611,1.2800000000000001e-22,75.263
9.043,2.85e-22,22.918000000000006
11.804,1.45e-22,34.59
59.643,4.43e-22,39.789
15.437,1.3699999999999996e-21,20.592
8.073,2.150000000000001e-21,18.566
7.515,4.670000000000001e-23,42.63
11.263,3.15e-22,27.308000000000003
15.877,1.05e-22,60.857
10.497,7.119999999999999e-23,1192.246
7.832000000000002,4.96e-22,22.854
10.009,7.540000000000001e-23,1473.621
8.209,8.56e-20,10.456
11.852,2.02e-22,26.89
8.065,7.469999999999999e-23,47.183
8.657,2.03e-20,12.137
25.841,1.35e-21,24.316
7.602,1.24e-22,34.59
9.992,6.96e-23,57.055
8.076,3.29e-22,22.739
8.426,2.78e-22,23.29
8.424,3.1700000000000013e-22,23.511
7.591,5.5e-23,39.789
7.75,3.15e-22,24.264
8.531,2.26e-22,24.802
9.322,9.91e-23,1978.692
10.481,5.98e-22,22.068
11.515,4.6000000000000015e-22,24.264
7.785,1.11e-22,34.378
30.242,1.2899999999999998e-22,75.263
19.723,1.53e-22,39.789
11.104,8.71e-22,19.885
10.842,7.929999999999999e-23,39.789
18.497,1.44e-22,39.789
7.815,4.4899999999999997e-23,985.964
10.372,2.93e-22,23.75
7.9529999999999985,4.32e-22,22.739
36.363,2.77e-22,39.789
8.655,1.4899999999999998e-20,12.252
13.299,2.3000000000000003e-22,28.898000000000003
7.53,1.19e-22,32.268
7.524,9.7e-23,32.173
2807.257,9.930000000000001e-21,142.363
10.696,3.3400000000000007e-22,24.264
8.699,8.009999999999998e-23,38.93
25.983,2.04e-21,21.724
8.093,2.07e-22,25.966
8.402000000000001,2.7700000000000004e-21,18.502
8.673,1.4000000000000002e-22,27.308000000000003
91.951,7.2000000000000015e-22,39.789
9.638,1.5400000000000001e-22,30.734
8.921,1.24e-22,33.054
9.573,8.079999999999998e-23,39.789
8.72,3.97e-22,22.918000000000006
17.750999999999994,1.68e-22,1743.312
7.779,1.09e-22,30.734
9.458,8.220000000000002e-23,1362.5179999999998
10.844,9.3e-23,44.288
22.296,2.43e-22,32.173
11.405,3.1e-22,24.613000000000003
8.136000000000001,5.7000000000000015e-22,21.724
8.584,7.83e-23,39.02
15.705,2.2400000000000002e-22,30.734
2151.952,8.83e-21,93.079
8.152000000000001,1.85e-20,12.137
12.475,1.3400000000000002e-22,1923.649
45.21,1.5100000000000001e-22,333.03
23.435,1.2600000000000002e-21,24.178
8.537,3.64e-22,23.75
7.505,4.4800000000000005e-22,24.264
20.466,3.59e-21,20.228
13.927,1.46e-22,32.173
69.75,2.870000000000001e-21,22.115
10.094,5.38e-22,22.115
7.767,5.51e-23,41.43899999999999
13.622,1.05e-22,39.789
7.7029999999999985,5.669999999999999e-23,39.789
7.806,6e-23,39.789
58.714,8.2700000000000015e-22,1486.683
7.627999999999999,3.44e-22,22.739
18.462,8.819999999999999e-23,81.036
18.188,6.559999999999999e-23,142.363
12.332,1.31e-22,32.173
17.81,2.05e-22,32.173
26.785,1.7000000000000002e-22,1192.246
10.084,6.879999999999999e-23,39.789
8.406,1.39e-22,28.43
21.409,1.6000000000000002e-22,39.789
46.734,1.83e-22,93.079
11.997,2.47e-22,25.056
7.985,1.63e-22,27.308000000000003
10.405,1.2799999999999999e-20,12.722
12.390999999999998,9.83e-22,27.393
47.427,3.5700000000000007e-22,39.789
8.562000000000001,1.5799999999999996e-22,27.308000000000003
14.114,1.98e-22,29.418000000000006
9.243,6.92e-23,43.81399999999999
18.43,4.85e-20,11.715
7.561,5.629999999999999e-23,41.57
7.791,5.24e-23,53.554
7.55,5.57e-23,49.208
67.468,2.47e-22,89.676
7.597,1.62e-22,27.308000000000003
10.6,5.66e-22,22.068
13.77,1.08e-22,39.789
31.8,2.47e-22,39.789
8.074,8.579999999999999e-23,36.625
11.666,7.949999999999999e-23,45.301
8.269,6.059999999999999e-23,39.789
60.39,1.9900000000000003e-21,30.487
14.453,7.359999999999998e-23,60.857
8.587,5.660000000000001e-23,1270.186
25.61,1.3800000000000001e-22,49.208
9.143,5.470000000000001e-23,50.268
30.782,3.850000000000001e-21,19.519
10.175,2.44e-22,25.048
496.46,4.210000000000001e-21,39.789
8.722000000000001,5.85e-23,47.183
15.201,2.31e-22,29.418000000000006
8.413,2.74e-22,23.331
8.757,1.37e-22,29.773000000000003
11.646,3.06e-22,30.288
10.33,1.23e-22,34.59
8.095,4.44e-22,22.918000000000006
7.689,2.37e-22,24.264
13.199000000000002,5.72e-23,75.263
8.275,5.34e-23,47.183
8.56,1.0700000000000002e-20,12.859000000000002
9.819,2.8200000000000007e-22,24.316
11.65,5.11e-22,20.963
9.706,1.95e-22,30.734
52.464,5.91e-22,1633.963
9.715,1.43e-22,33.054
8.927,1.49e-22,27.308000000000003
10.405,8.390000000000002e-23,1473.621
17.092,1.5400000000000001e-22,39.789
17.607,1.73e-21,19.885
15.079,1.17e-22,39.789
12.251,3.67e-22,23.75
8.488,3.72e-22,22.739
7.7029999999999985,3.99e-22,23.515
7.8,4.4800000000000005e-22,20.794
7.542999999999998,6.609999999999999e-23,1627.121
8.922,2.29e-22,24.613000000000003
1256.2089999999996,1.54e-20,32.173
11.970999999999998,8.740000000000002e-23,39.789
18.93,1.45e-22,39.789
11.923,9.26e-23,39.789
7.649,5.08e-22,21.989
10.22,8.659999999999998e-23,39.789
28.252,1.22e-22,75.263
9.207,1.06e-22,34.59
8.789,3.5400000000000006e-21,11.121
16.601,1.37e-22,39.789
7.7429999999999986,6.700000000000001e-23,39.789
14.618,2.3000000000000003e-22,26.433000000000003
11.309,8.990000000000001e-23,41.57
50.589,2.9900000000000004e-21,22.513
8.432,9.089999999999999e-23,30.734
9.52,5.55e-23,47.183
7.524,1.39e-22,27.9
8.087,6.18e-23,47.183
12.744000000000002,5.210000000000001e-23,70.623
10.011,2.67e-22,24.316
24.664,1.0300000000000001e-21,26.003
8.16,1.94e-22,27.308000000000003
8.693999999999999,5.32e-22,21.264
8.085,8.520000000000002e-23,32.173
7.935,3.55e-22,23.511
22.109,9.65e-22,22.739
8.814,6e-23,1279.8010000000004
9.571,1.5000000000000002e-22,30.734
9.314,7.139999999999999e-23,39.789
7.995,2.95e-22,24.264
11.755,2.5600000000000003e-22,25.507
11.735,9.969999999999999e-23,39.789
13.604,3.53e-22,27.308000000000003
19.089,1.5799999999999996e-22,39.789
8.187999999999999,4.9199999999999993e-23,52.581
12.978,1.24e-22,39.789
149.789,1.19e-21,39.789
11.313,1.08e-22,39.789
19.99,1.62e-22,39.789
14.423,7.77e-22,21.989
234.237,2.870000000000001e-21,32.173
38.976,2.38e-22,49.208
100.224,3.33e-22,142.363
21.06,2.6600000000000002e-21,18.835
8.793,9.709999999999999e-23,32.173
10.489,7.639999999999999e-23,47.124
8.387,5.0799999999999994e-23,54.374
9.698,7.019999999999999e-23,39.789
13.896,2.5000000000000002e-22,26.909
67.62,4.16e-21,20.592
13.17,1.01e-22,39.789
21.34,9.31e-23,75.263
10.053,8.5e-23,38.027
8.209,4.810000000000001e-23,57.055
14.079,2.98e-22,26.003
16.294,2.11e-22,32.173
8.22,1.44e-22,30.734
8.413,2.61e-22,26.003
28.907,2.17e-22,39.789
15.178,1.64e-22,39.789
17.517,1.26e-22,39.789
7.927,2.85e-22,24.264
8.377,3.0299999999999996e-23,115.113
10.644,1.5400000000000001e-22,30.734
7.897,1.46e-22,26.685
8.879,6.27e-22,21.559
10.640999999999998,3.3700000000000003e-22,22.918000000000006
2433.658,2.66e-20,32.173
8.065,5.94e-23,39.789
10.859000000000002,7.700000000000002e-23,39.789
8.291,1.09e-22,34.59
8.327,1.04e-22,34.378
8.184,1.7099999999999996e-22,26.003
10.205,7.96e-23,39.789
50.217,1.7099999999999996e-22,115.113
934.812,1.01e-20,32.173
13.794,1.1400000000000002e-22,42.534
886.638,1.23e-20,30.687
9.264,5.319999999999999e-23,49.208
7.5779999999999985,5.85e-23,39.789
17.592,2.51e-22,29.418000000000006
9.738,8.269999999999999e-23,44.288
9.001,1.23e-22,34.378
28.999,2.2700000000000003e-22,39.789
41.607,1.92e-21,22.513
7.5710000000000015,4.670000000000001e-23,49.208
7.8210000000000015,7.11e-23,38.93
8.238999999999999,5.73e-23,1188.825
28.566,2.75e-22,34.96
23.631,1.47e-22,49.208
7.782,4.7499999999999997e-23,47.183
12.106,8.009999999999998e-23,972.175
